URL;Harga;Lokasi;Kamar Tidur;Kamar Mandi;Luas Tanah;Luas Bangunan;Sertifikat;Daya Listrik;Jumlah Lantai;Kondisi Properti;Lainnya;Carport;Kamar Tidur Pembantu;Kamar Mandi Pembantu;Garasi;IMB
https://www.rumah123.com/properti/tangerang/hos18573887/;Rp 1 Miliar;BSD, Tangerang;4;2;114 m²;147 m²;SHM;1300 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;0;
https://www.rumah123.com/properti/tangerang/hos19034118/;Rp 1 Miliar;Tangerang, Tangerang;2;1;126 m²;60 m²;SHM;2200 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18191059/;Rp 1 Miliar;BSD City, Tangerang;3;2;84 m²;81 m²;HGB;1300 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos17721776/;Rp 1 Miliar;BSD, Tangerang;3;2;103 m²;66 m²;SHM;1300 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos17987176/;Rp 1 Miliar;BSD, Tangerang;3;2;103 m²;66 m²;SHM;1300 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos16055632/;Rp 1 Miliar;BSD, Tangerang;3;2;108 m²;120 m²;SHM;900 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18459797/;Rp 1 Miliar;Gading Serpong, Tangerang;2;1;90 m²;55 m²;SHM;2200 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos17788892/;Rp 1 Miliar;BSD City, Tangerang;3;2;84 m²;81 m²;HGB;1300 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18218041/;Rp 1 Miliar;Gading Serpong, Tangerang;2;1;90 m²;55 m²;SHM;2200 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18900169/;Rp 1 Miliar;Tangerang, Tangerang;2;1;84 m²;55 m²;SHM;2200 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18181305/;Rp 1 Miliar;Cipondoh, Tangerang;2;2;77 m²;77 m²;SHM;1300 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos19143251/;Rp 1 Miliar;BSD City, Tangerang;3;2;60 m²;60 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;2;0;0;;
https://www.rumah123.com/properti/tangerang/hos7122128/;Rp 1 Miliar;BSD, Tangerang;3;2;61 m²;69 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;2;0;0;2;
https://www.rumah123.com/properti/tangerang/hos18307745/;Rp 1 Miliar;BSD City, Tangerang;2;2;40 m²;50 m²;SHM;2200 Watt;2;Baru;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos15781286/;Rp 1 Miliar;Balaraja, Tangerang;3;2;644 m²;135 m²;SHM;1300 Watt;1;Sudah Renovasi;Informasi tambahan tidak tersedia;1;0;0;1;
https://www.rumah123.com/properti/tangerang/hos12068482/;Rp 1 Miliar;Pasar Kemis, Tangerang;3;2;66 m²;79 m²;SHM;3500 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18923656/;Rp 1 Miliar;BSD, Tangerang;2;1;40 m²;45 m²;Lainnya;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18759646/;Rp 1 Miliar;Karawaci, Tangerang;3;2;119 m²;84 m²;SHM;2200 Watt;1;Butuh Renovasi;Informasi tambahan tidak tersedia;1;0;0;1;
https://www.rumah123.com/properti/tangerang/hos16636200/;Rp 1 Miliar;Karawaci, Tangerang;3;2;84 m²;105 m²;Lainnya;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18819326/;Rp 1 Miliar;Karawaci, Tangerang;2;2;40 m²;59 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;1;1;1;
https://www.rumah123.com/properti/tangerang/hos19075594/;Rp 1 Miliar;Larangan, Tangerang;4;2;60 m²;82 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos15318297/;Rp 1 Miliar;Cikupa Citra Raya, Tangerang;3;3;120 m²;166 m²;SHM;1300 Watt;2;Baru;Informasi tambahan tidak tersedia;2;1;0;2;
https://www.rumah123.com/properti/tangerang/hos19043709/;Rp 1 Miliar;Poris, Tangerang;3;3;60 m²;180 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;2;0;0;1;
https://www.rumah123.com/properti/tangerang/hos18626454/;Rp 1 Miliar;Balaraja, Tangerang;3;2;60 m²;65 m²;Lainnya;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos15253659/;Rp 1 Miliar;Kosambi, Tangerang;3;1;120 m²;74 m²;SHM;2200 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18906081/;Rp 1 Miliar;BSD, Tangerang;2;1;40 m²;45 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18542452/;Rp 1 Miliar;BSD, Tangerang;4;2;32 m²;90 m²;SHM;3500 Watt;3;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18401500/;Rp 1 Miliar;BSD, Tangerang;2;2;40 m²;48 m²;Lainnya;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18340520/;Rp 1 Miliar;Cikupa Citra Raya, Tangerang;4;3;90 m²;120 m²;SHM;2200 Watt;2;Sudah Renovasi;Informasi tambahan tidak tersedia;2;0;0;2;
https://www.rumah123.com/properti/tangerang/hos17665421/;Rp 1 Miliar;Sepatan, Tangerang;1;2;72 m²;110 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18596395/;Rp 1 Miliar;Bitung, Tangerang;3;2;60 m²;49 m²;Lainnya;2200 Watt;2;Baru;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos19071816/;Rp 1 Miliar;Bitung, Tangerang;3;2;60 m²;49 m²;Lainnya;2200 Watt;2;Baru;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18119285/;Rp 1 Miliar;Cikupa Citra Raya, Tangerang;4;3;100 m²;150 m²;SHM;2200 Watt;2;Baru;Informasi tambahan tidak tersedia;1;1;1;2;
https://www.rumah123.com/properti/tangerang/hos17181505/;Rp 1 Miliar;Cikupa Citra Raya, Tangerang;3;3;100 m²;150 m²;SHM;2200 Watt;2;Baru;Informasi tambahan tidak tersedia;1;1;0;2;
https://www.rumah123.com/properti/tangerang/hos18285634/;Rp 1 Miliar;Cikupa Citra Raya, Tangerang;3;3;90 m²;90 m²;SHM;2200 Watt;2;Baru;Informasi tambahan tidak tersedia;1;1;1;2;
https://www.rumah123.com/properti/tangerang/hos14878517/;Rp 1 Miliar;Ciledug, Tangerang;3;2;61 m²;84 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;1;
https://www.rumah123.com/properti/tangerang/hos18497918/;Rp 1 Miliar;Cisauk, Tangerang;2;1;105 m²;54 m²;SHM;5500 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;1;
https://www.rumah123.com/properti/tangerang/hos18659869/;Rp 1 Miliar;Rempoa, Tangerang;2;1;103 m²;59 m²;HGB;3300 Watt;1;Baru;Informasi tambahan tidak tersedia;1;0;0;1;
https://www.rumah123.com/properti/tangerang/hos18501343/;Rp 1 Miliar;Cikupa Citra Raya, Tangerang;4;4;100 m²;150 m²;SHM;1300 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;1;0;;
https://www.rumah123.com/properti/tangerang/hos18805708/;Rp 1 Miliar;BSD City, Tangerang;1;1;40 m²;45 m²;Lainnya;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18974487/;Rp 1 Miliar;Jayanti, Tangerang;2;2;520 m²;75 m²;SHM;1300 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos19061673/;Rp 1 Miliar;Gading Serpong, Tangerang;2;2;40 m²;53 m²;SHM;2200 Watt;2;Sudah Renovasi;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos19134684/;Rp 1 Miliar;Jurangmangu, Tangerang;2;2;60 m²;64 m²;SHM;1300 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18250246/;Rp 1 Miliar;Sepatan, Tangerang;3;2;86 m²;84 m²;SHM;2200 Watt;2;Butuh Renovasi;Informasi tambahan tidak tersedia;1;0;1;;
https://www.rumah123.com/properti/tangerang/hos19109553/;Rp 1 Miliar;Cikupa, Tangerang;4;3;77 m²;96 m²;SHM;2200 Watt;2;Baru;Informasi tambahan tidak tersedia;2;0;0;2;
https://www.rumah123.com/properti/tangerang/hos18718940/;Rp 1 Miliar;Cimone, Tangerang;3;1;144 m²;110 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos19101842/;Rp 1 Miliar;Cipondoh, Tangerang;2;1;102 m²;36 m²;HGB;1300 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;1;
https://www.rumah123.com/properti/tangerang/hos18218039/;Rp 1,02 Miliar;Gading Serpong, Tangerang;2;3;40 m²;49 m²;Lainnya;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;1;0;;
https://www.rumah123.com/properti/tangerang/hos18347320/;Rp 1,02 Miliar;Gading Serpong, Tangerang;2;3;40 m²;49 m²;Lainnya;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;1;0;;
https://www.rumah123.com/properti/tangerang/hos18550574/;Rp 1,02 Miliar;Cikupa, Tangerang;3;2;66 m²;79 m²;SHM;3500 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18459801/;Rp 1,02 Miliar;Gading Serpong, Tangerang;2;3;40 m²;49 m²;Lainnya;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;1;0;;
https://www.rumah123.com/properti/tangerang/hos18535586/;Rp 1,03 Miliar;Graha Raya, Tangerang;2;1;60 m²;30 m²;SHM;2200 Watt;1;Baru;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos17988997/;Rp 1,04 Miliar;BSD, Tangerang;2;1;104 m²;102 m²;SHM;2200 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18490423/;Rp 1,04 Miliar;BSD, Tangerang;2;2;84 m²;72 m²;SHM;1300 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos16615958/;Rp 1,05 Miliar;Cisauk, Tangerang;2;1;72 m²;46 m²;SHM;1300 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18066049/;Rp 1,05 Miliar;Lippo Karawaci, Tangerang;2;2;60 m²;50 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos16667312/;Rp 1,05 Miliar;Gading Serpong, Tangerang;3;2;120 m²;110 m²;SHM;3500 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;1;0;;
https://www.rumah123.com/properti/tangerang/hos18550567/;Rp 1,05 Miliar;Cikupa, Tangerang;3;2;128 m²;110 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;1;0;;
https://www.rumah123.com/properti/tangerang/hos17793421/;Rp 1,05 Miliar;BSD, Tangerang;3;2;66 m²;77 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18905287/;Rp 1,05 Miliar;Gading Serpong, Tangerang;4;2;138 m²;100 m²;SHM;1300 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18854612/;Rp 1,05 Miliar;Gading Serpong, Tangerang;3;2;120 m²;110 m²;SHM;3500 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;1;0;;
https://www.rumah123.com/properti/tangerang/hos16582296/;Rp 1,05 Miliar;Lippo Karawaci, Tangerang;3;2;120 m²;110 m²;SHM;3500 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;1;0;;
https://www.rumah123.com/properti/tangerang/hos18641741/;Rp 1,05 Miliar;BSD, Tangerang;2;1;84 m²;55 m²;SHM;1300 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos19056330/;Rp 1,05 Miliar;Tangerang Kota, Tangerang;2;3;80 m²;72 m²;SHM;2200 Watt;2;Baru;Informasi tambahan tidak tersedia;1;0;0;1;
https://www.rumah123.com/properti/tangerang/hos18068617/;Rp 1,05 Miliar;BSD City, Tangerang;3;2;66 m²;77 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18066044/;Rp 1,05 Miliar;Tangerang, Tangerang;4;3;84 m²;123 m²;SHM;2200 Watt;3;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18538533/;Rp 1,05 Miliar;BSD, Tangerang;4;2;72 m²;84 m²;HGB;3500 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18068615/;Rp 1,05 Miliar;BSD, Tangerang;3;2;66 m²;77 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18305927/;Rp 1,05 Miliar;BSD City, Tangerang;2;1;80 m²;60 m²;SHM;2200 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18896951/;Rp 1,05 Miliar;Tangerang, Tangerang;2;1;60 m²;40 m²;SHM;1300 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18992407/;Rp 1,05 Miliar;Poris, Tangerang;3;2;45 m²;90 m²;Lainnya;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18250174/;Rp 1,05 Miliar;Poris, Tangerang;3;2;48 m²;80 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;1;
https://www.rumah123.com/properti/tangerang/hos18550347/;Rp 1,05 Miliar;Poris, Tangerang;3;2;45 m²;90 m²;SHM;2200 Watt;3;Sudah Renovasi;Informasi tambahan tidak tersedia;1;0;0;1;
https://www.rumah123.com/properti/tangerang/hos18515131/;Rp 1,05 Miliar;Poris, Tangerang;3;3;52 m²;105 m²;SHM;2200 Watt;2;Baru;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18515726/;Rp 1,05 Miliar;Cipondoh, Tangerang;3;2;45 m²;110 m²;SHM;2200 Watt;3;Baru;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos14859417/;Rp 1,05 Miliar;Pondok Cabe, Tangerang;3;3;90 m²;120 m²;SHM;2200 Watt;2;Butuh Renovasi;Informasi tambahan tidak tersedia;1;0;0;2;
https://www.rumah123.com/properti/tangerang/hos18515707/;Rp 1,05 Miliar;Poris, Tangerang;3;2;45 m²;110 m²;SHM;2200 Watt;3;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18645336/;Rp 1,05 Miliar;Sepatan, Tangerang;3;2;96 m²;66 m²;SHM;1300 Watt;2;Baru;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18983103/;Rp 1,05 Miliar;Gading Serpong, Tangerang;2;2;60 m²;80 m²;Lainnya;2200 Watt;3;Bagus;Informasi tambahan tidak tersedia;1;1;1;;
https://www.rumah123.com/properti/tangerang/hos17777465/;Rp 1,05 Miliar;Poris, Tangerang;3;3;53 m²;100 m²;SHM;1300 Watt;2;Baru;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos19112580/;Rp 1,05 Miliar;Gading Serpong, Tangerang;2;2;48 m²;56 m²;Lainnya;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18645290/;Rp 1,05 Miliar;Sepatan, Tangerang;3;2;96 m²;66 m²;SHM;1300 Watt;2;Baru;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18287545/;Rp 1,05 Miliar;BSD City, Tangerang;2;2;40 m²;48 m²;Lainnya;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos16895086/;Rp 1,05 Miliar;Gading Serpong, Tangerang;2;2;48 m²;60 m²;Lainnya;1300 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;1;
https://www.rumah123.com/properti/tangerang/hos17947110/;Rp 1,05 Miliar;Larangan, Tangerang;3;1;117 m²;90 m²;SHM;1300 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos17953443/;Rp 1,05 Miliar;Ciater, Tangerang;2;1;112 m²;50 m²;SHM;2200 Watt;1;Bagus;Informasi tambahan tidak tersedia;2;0;0;;
https://www.rumah123.com/properti/tangerang/hos13461899/;Rp 1,05 Miliar;BSD, Tangerang;2;2;40 m²;48 m²;Lainnya;2200 Watt;2;Baru;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos14489912/;Rp 1,05 Miliar;BSD, Tangerang;6;3;34 m²;75 m²;Lainnya;2200 Watt;3;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos14964175/;Rp 1,05 Miliar;Graha Raya, Tangerang;2;2;72 m²;75 m²;HGB;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;1;
https://www.rumah123.com/properti/tangerang/hos19056190/;Rp 1,06 Miliar;Pondok Cabe, Tangerang;3;2;60 m²;80 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;2;0;0;;
https://www.rumah123.com/properti/tangerang/hos17270541/;Rp 1,07 Miliar;BSD, Tangerang;3;2;107 m²;115 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos16619034/;Rp 1,07 Miliar;BSD, Tangerang;3;2;107 m²;115 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos17789662/;Rp 1,07 Miliar;BSD City, Tangerang;2;2;40 m²;48 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18642175/;Rp 1,07 Miliar;BSD, Tangerang;3;2;107 m²;115 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos19023509/;Rp 1,07 Miliar;Karawaci, Tangerang;4;2;72 m²;77 m²;HGB;2200 Watt;2;Baru;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos14861763/;Rp 1,07 Miliar;BSD, Tangerang;2;2;60 m²;53 m²;Lainnya;2200 Watt;2;Sudah Renovasi;Informasi tambahan tidak tersedia;1;0;0;1;
https://www.rumah123.com/properti/tangerang/hos9072880/;Rp 1,08 Miliar;Legok, Tangerang;3;2;84 m²;87 m²;HGB;2200 Watt;2;Baru;Informasi tambahan tidak tersedia;2;1;1;2;
https://www.rumah123.com/properti/tangerang/hos19219210/;Rp 1,08 Miliar;Legok, Tangerang;3;4;67 m²;79 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;2;0;0;;
https://www.rumah123.com/properti/tangerang/hos18854607/;Rp 1,08 Miliar;Gading Serpong, Tangerang;2;1;90 m²;65 m²;SHM;1300 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18922831/;Rp 1,08 Miliar;Ciater, Tangerang;3;2;66 m²;85 m²;SHM;2200 Watt;2;Baru;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18446748/;Rp 1,09 Miliar;Tangerang, Tangerang;3;3;115 m²;88 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18911230/;Rp 1,09 Miliar;Poris, Tangerang;3;2;52 m²;90 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;1;
https://www.rumah123.com/properti/tangerang/hos18893709/;Rp 1,1 Miliar;BSD, Tangerang;3;3;60 m²;80 m²;SHM;3300 Watt;3;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18888370/;Rp 1,1 Miliar;BSD City, Tangerang;2;2;64 m²;65 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos14691068/;Rp 1,1 Miliar;BSD, Tangerang;3;3;61 m²;80 m²;SHM;3500 Watt;2;Bagus;Informasi tambahan tidak tersedia;2;0;0;2;
https://www.rumah123.com/properti/tangerang/hos14963337/;Rp 1,1 Miliar;BSD, Tangerang;3;2;96 m²;65 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;1;
https://www.rumah123.com/properti/tangerang/hos14702028/;Rp 1,1 Miliar;BSD, Tangerang;3;2;77 m²;70 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;2;0;0;2;
https://www.rumah123.com/properti/tangerang/hos14702025/;Rp 1,1 Miliar;BSD City, Tangerang;3;2;77 m²;70 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;2;0;0;2;
https://www.rumah123.com/properti/tangerang/hos19037063/;Rp 1,1 Miliar;BSD, Tangerang;2;1;60 m²;28 m²;Lainnya;2200 Watt;1;Baru;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18218038/;Rp 1,1 Miliar;Gading Serpong, Tangerang;2;2;96 m²;120 m²;SHM;1300 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos19123127/;Rp 1,1 Miliar;Cisauk, Tangerang;3;2;91 m²;75 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;2;0;0;2;
https://www.rumah123.com/properti/tangerang/hos18279948/;Rp 1,1 Miliar;BSD City, Tangerang;2;1;40 m²;45 m²;Lainnya;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos13664645/;Rp 1,1 Miliar;Gading Serpong, Tangerang;1;2;48 m²;60 m²;SHM;3500 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos15155092/;Rp 1,1 Miliar;Pondok Cabe, Tangerang;3;3;105 m²;104 m²;SHM;3500 Watt;2;Baru;Informasi tambahan tidak tersedia;2;0;1;;
https://www.rumah123.com/properti/tangerang/hos19071313/;Rp 1,1 Miliar;Cikupa, Tangerang;2;1;119 m²;72 m²;SHM;2200 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;1;1;1;
https://www.rumah123.com/properti/tangerang/hos18131074/;Rp 1,1 Miliar;Gading Serpong, Tangerang;2;2;48 m²;55 m²;Lainnya;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;1;0;;
https://www.rumah123.com/properti/tangerang/hos17348923/;Rp 1,1 Miliar;Poris, Tangerang;3;2;60 m²;120 m²;SHM;1300 Watt;2;Baru;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18350555/;Rp 1,1 Miliar;BSD, Tangerang;2;1;60 m²;75 m²;PPJB;1300 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;Ada
https://www.rumah123.com/properti/tangerang/hos18140842/;Rp 1,1 Miliar;Modernland, Tangerang;2;2;72 m²;90 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;1;0;1;
https://www.rumah123.com/properti/tangerang/hos18624255/;Rp 1,1 Miliar;BSD Vanya Park, Tangerang;2;2;48 m²;48 m²;Lainnya;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;1;
https://www.rumah123.com/properti/tangerang/hos18939346/;Rp 1,1 Miliar;Metro Permata, Tangerang;2;1;78 m²;54 m²;SHM;1300 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;1;1;;
https://www.rumah123.com/properti/tangerang/hos19144566/;Rp 1,1 Miliar;Gading Serpong, Tangerang;3;4;79 m²;90 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;1;Ada
https://www.rumah123.com/properti/tangerang/hos18708092/;Rp 1,1 Miliar;Gading Serpong, Tangerang;3;4;67 m²;78 m²;SHM;2200 Watt;2;Baru;Informasi tambahan tidak tersedia;1;0;0;1;
https://www.rumah123.com/properti/tangerang/hos17738820/;Rp 1,1 Miliar;Cipondoh, Tangerang;2;2;48 m²;72 m²;SHM;4400 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18816692/;Rp 1,1 Miliar;Gading Serpong, Tangerang;3;2;81 m²;55 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos17124858/;Rp 1,1 Miliar;Cipondoh, Tangerang;2;2;48 m²;95 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;1;0;;
https://www.rumah123.com/properti/tangerang/hos17842420/;Rp 1,1 Miliar;Graha Raya, Tangerang;2;1;60 m²;30 m²;SHM;4400 Watt;2;Bagus;Informasi tambahan tidak tersedia;1;0;0;1;
https://www.rumah123.com/properti/tangerang/hos18988799/;Rp 1,1 Miliar;Lippo Karawaci, Tangerang;3;2;104 m²;90 m²;Lainnya;2200 Watt;1;Bagus;Informasi tambahan tidak tersedia;1;0;0;;
https://www.rumah123.com/properti/tangerang/hos18343037/;Rp 1,1 Miliar;Legok, Tangerang;3;3;67 m²;78 m²;SHM;2200 Watt;2;Bagus;Informasi tambahan tidak tersedia;2;0;0;;
